id;start_date;end_date;usd_rate;usd_rate_dif;nbu_usd_buy;nbu_usd_sell;modification_date;rub_rate;rub_rate_dif;eur_rate;eur_rate_dif;chf_rate;chf_rate_dif;nbu_euro_buy;nbu_euro_sell;title_seo;description_seo;title_seo_ru;description_seo_ru;title_seo_uz;description_seo_en;description_seo_uz;title_seo_en;date_update
1585;2020-07-27;2020-08-03;10207.69;-2.7;10210.00;10250.00;2020-07-28;142.37;+0.26;11896.04;+229.65;11088.08;+207.44;11300.00;12100.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 28 июля по 3 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 28 июля по 3 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 28 июля по 3 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 28 июля по 3 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 28 iyuldan 3 avgustgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 28 July to 3 Avgust. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 28 iyuldan 3 avgustgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 28 July to 3 Avgust 2020 - Uzbekistan Business Directory;2020-07-28
1586;2020-08-04;2020-08-10;10209.86;+2.17;10210.00;10280.00;2020-08-10;137.46;-4.91;12021.09;+125.05;11186.44;+98.36;11400.00;12220.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 4 по 10 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 4 по 10 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 4 по 10 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 4 по 10 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 4 avgustdan 10 avgustgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 4 to 10 Avgust. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 4 avgustdan 10 avgustgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 4 to 10 Avgust 2020 - Uzbekistan Business Directory;2020-08-10
1587;2020-08-11;2020-08-17;10231.71;+21.85;10230.00;10280.00;2020-08-11;138.65;+1.19;12059.09;+38;11215.29;+28.85;11400.00;12200.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 11 по 17 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 11 по 17 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 11 по 17 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 11 по 17 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 11 avgustdan 17 avgustgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 11 to 17 Avgust. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 11 avgustdan 17 avgustgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 11 to 17 Avgust 2020 - Uzbekistan Business Directory;2020-08-11
1588;2020-08-18;2020-08-24;10246.71;+15;10240.00;10320.00;2020-08-24;140.65;+2;12133.13;+74.04;11272.51;+57.22;11500.00;12300.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 18 по 24 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 18 по 24 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 18 по 24 августа 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 18 по 24 августа 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 18 avgustdan 24 avgustgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 18 to 24 Avgust. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 18 avgustdan 24 avgustgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 18 to 24 Avgust 2020 - Uzbekistan Business Directory;2020-08-24
1589;2020-08-25;2020-09-02;10262.87;+16.16;10260.00;10320.00;2020-09-02;137.31;-3.34;12105.06;-28.07;11259.32;-13.19;1500.00;12300.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 25 августа по 2 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 25 августа по 2 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 25 августа по 2 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 25 августа по 2 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 25 avgustdan 2 sentyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan  from 25 Avgust to 2 September. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 25 avgustdan 2 sentyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 25 Avgust to 2 September 2020 - Uzbekistan Business Directory;2020-09-01
1590;2020-09-03;2020-09-07;10270.08;+7.21;10270.00;10320.00;2020-09-03;139.59;+2.28;12231.67;+126.61;11295.73;+36.41;11600.00;12400.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 3 по 7 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 3 по 7 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 3 по 7 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 3 по 7 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 3 sentyabrdan 7 sentyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 3 to 7 September. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 3 sentyabrdan 7 sentyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 3 to 7 September 2020 - Uzbekistan Business Directory;2020-09-03
1591;2020-09-08;2020-09-14;10274.17;+4.09;10270.00;10320.00;2020-09-08;136.28;-3.31;12162.56;-69.11;11251.97;-43.76;11600.00;12400.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 8 по 14 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 8 по 14 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 8 по 14 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 8 по 14 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 8 sentyabrdan 14 sentyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 8 to 14 September. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 8 sentyabrdan 14 sentyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 8 to 14 September 2020 - Uzbekistan Business Directory;2020-09-08
1592;2020-09-15;2020-09-21;10295.33;+21.16;10290.00;10340.00;2020-09-16;137.65;+1.37;12194.82;+32.26;11330.98;+79.01;11600.00;12400.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 15 по 21 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 15 по 21 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 15 по 21 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 15 по 21 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 15 sentyabrdan 21 sentyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 15 to 21 September. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 15 sentyabrdan 21 sentyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 15 to 21 September 2020 - Uzbekistan Business Directory;2020-09-16
1593;2020-09-22;2020-09-28;10315.62;+20.29;10310.00;10350.00;2020-09-25;136.28;-1.37;12210.60;+15.78;11315.95;-15.03;11600.00;12400.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 22 по 28 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 22 по 28 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 22 по 28 сентября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 22 по 28 сентября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 22 sentyabrdan 28 sentyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 22 to 28 September. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 22 sentyabrdan 28 sentyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 22 to 28 September 2020 - Uzbekistan Business Directory;2020-09-25
1594;2020-09-29;2020-10-05;10321.21;+5.59;10310.00;10360.00;2020-09-29;132.07;-4.21;12003.57;-207.03;11117.20;-198.75;1140.00;12200.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 29 сентября по 5 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 29 сентября по 5 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 29 сентября по 5 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 29 сентября по 5 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 29 sentyabrdan 5 oktyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 29 September to 5 October. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 29 sentyabrdan 5 oktyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 29 September to 5 October 2020 - Uzbekistan Business Directory;2020-09-29
1595;2020-10-06;2020-10-12;10339.68;+18.47;10330.00;10390.00;2020-10-08;132.27;+0.2;12110.87;+107.3;11227.80;+110.6;11500.00;12300.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 5 по 12 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 5 по 12 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 5 по 12 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 5 по 12 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 6 oktyabrdan 12 oktyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 6 to 12 October. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 6 oktyabrdan 12 oktyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 6 to 12 October 2020 - Uzbekistan Business Directory;2020-10-08
1596;2020-10-13;2020-10-19;10364.48;+24.8;10350.00;10390.00;2020-10-13;135.03;+2.76;12254.96;+144.09;11388.29;+160.49;11700.00;12500.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 13 по 19 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 13 по 19 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 13 по 19 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 13 по 19 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 13 oktyabrdan 19 oktyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 13 to 19 October. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 13 oktyabrdan 19 oktyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 13 to 19 October 2020 - Uzbekistan Business Directory;2020-10-13
1597;2020-10-20;2020-10-26;10371.76;+7.28;10360.00;10390.00;2020-10-20;133.19;-1.84;12153.63;-101.33;11340.21;-48.08;11600.00;12400.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 20 по 26 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 20 по 26 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 20 по 26 октября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 20 по 26 октября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 20 oktyabrdan 26 oktyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 20 to 26 October. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 20 oktyabrdan 26 oktyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 20 to 26 October 2020 - Uzbekistan Business Directory;2020-10-20
1598;2020-10-27;2020-11-02;10359.88;-11.88;10350.00;10390.00;2020-10-27;136.11;+2.92;12285.78;+132.15;11457.51;+117.3;11700.00;12500.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 27 октября по 2 ноября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 27 октября по 2 ноября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 27 октября по 2 ноября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 27 октября по 2 ноября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 27 oktyabrdan 2 noyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 27 October to 2 November. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 27 oktyabrdan 2 noyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 27 October to 2 November 2020 - Uzbekistan Business Directory;2020-10-27
1599;2020-11-03;2020-11-09;10366.86;+6.98;10360.00;10410.00;2020-11-03;130.37;-5.74;12074.28;-211.5;11308.89;-148.62;11500.00;12300.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 3 по 9 ноября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 3 по 9 ноября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 3 по 9 ноября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 3 по 9 ноября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 3 noyabrdan 9 noyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 3 to 9 November. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 3 noyabrdan 9 noyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 3 to 9 November 2020 - Uzbekistan Business Directory;2020-11-03
1600;2020-11-10;2020-11-16;10378.88;+12.02;10370.00;10430.00;2020-11-13;134.09;+3.72;12321.81;+247.53;11525.69;+216.8;11700.00;12600.00;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 10 по 16 ноября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 10 по 16 ноября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Курс валют 2020: доллар, рубль, евро, франка в Узбекистане с 10 по 16 ноября 2020 г. - Бизнес справочник Узбекистана;Курс валют в Узбекистане в 2020 году: Курс доллар (USD), рубля (RUB), евро (EURO) и швейцарского франка (CHF) в Узбекистане с 10 по 16 ноября 2020. Архив курсов валют. Национальная валюта Узбекистана. Банкноты Узбекистана.;Rasmiy valyuta kurslari 2020: dollar, rubl, evro, frank 10 noyabrdan 16 noyabrgacha - O`zbekiston biznes-katalogi;Exchange rates in Uzbekistan in 2020: Exchange rates of dollar (USD), ruble (RUB), euro (EURO) and Swiss franc (CHF) in Uzbekistan from 10 to 16 November. Archive of exchange rates. The national currency of Uzbekistan. Banknotes of Uzbekistan.;O`zbekistondagi rasmiy valyuta kurslari 2020: Dollar (AQSh dollari), rubl (RUB), evro (evro) va shveytsariya franki (CHF) ning 2020 yilda 10 noyabrdan 16 noyabrgacha bo`lgan almashinuv kurslari. Valyutalar kurslari arxivi. O`zbekiston milliy pul birligi. O`zbekiston banknotlari.;Exchange rates 2020: dollar, ruble, euro, franc in Uzbekistan from 10 to 16 November 2020 - Uzbekistan Business Directory;2020-11-13
